name;id;popularity;embedding
Greeicy;5dbaLmK5SHLLg8Z4CcTJpX;70;"[ 0.02137114  0.32018948  0.5020474  -0.12124028  0.21749344  0.17356157
  1.1643989   0.3086578  -0.17931928  0.47062656  0.26684794 -0.45661286
  0.35004237 -0.8405748  -0.24722561  0.5527459 ]"
Grupo Bryndis;44WCHvwXBOMz6nm7Mu2ReO;70;"[-0.25292593  2.149945    0.9137594   0.3257388   1.0107672   1.110449
  3.6868925   0.42532533 -0.28910905 -0.08652003  1.5920416  -1.6747751
 -0.27981564 -2.9720302   0.867907    1.1404109 ]"
Gym Class Heroes;4IJczjB0fJ04gs4uvP0Fli;70;"[-1.0598907   0.348695   -0.53885657 -1.9496964  -0.11868304 -3.258266
 -1.7114042   0.11332085 -2.0844166   2.3303769  -0.03526622  0.22019076
  0.73144436  2.0684855   0.04683621 -1.9524935 ]"
Haricharan;1QvyquqkuuwUzdszyoKIy4;70;"[ 1.1831682   1.1460508  -1.7798668   1.9303277   4.0886264  -0.23466846
  2.6258824   1.3193343  -0.9021271  -2.5437255  -1.9133936  -2.0490417
  0.01001973 -3.2071764   0.39617997  0.8851261 ]"
Hiphop Tamizha;7zFBW2JxM4bgTTKxCRcS8Q;70;"[ 0.76095885  0.56685483 -0.872618    1.0015976   2.0284443   0.23585346
  1.5448396   0.72400737 -0.63587636 -1.0402004  -0.9289337  -0.99529916
  0.24883966 -1.6707144   0.2918114   0.28643772]"
Hollywood Undead;0CEFCo8288kQU7mJi25s6E;70;"[ 0.06708445  1.203031   -1.0584785   1.5754024   3.2213829  -2.8907466
 -1.0429292   0.03570702  1.4522079   2.0689087   4.1648674   0.6117998
 -0.01172346  3.7794921   0.24156357 -0.29479495]"
I Prevail;3Uobr6LgQpBbk6k4QGAb3V;70;"[ 1.3370975   0.98143446 -1.3981229   2.666332    3.581383   -2.3057199
 -0.14105478  0.2708196   1.0330259   2.6329796   4.5227065   0.13724889
 -0.14806272  2.3734276  -0.2155702  -1.0935475 ]"
Iamjakehill;26JloX1vHxGGrGUVeMItFJ;70;"[-0.11335819  0.00091763  0.17030753  0.0406043   0.14185885 -0.6213569
  0.38344207  0.1334941   0.22647166 -0.62001103  0.33246347 -0.27568045
 -0.21218516 -0.38156492 -0.41938764 -0.11218121]"
Idina Menzel;73Np75Wv2tju61Eo9Zw4IR;70;"[-0.34081832  2.7725623  -0.3158699  -1.2296449   0.46246886  1.6470138
 -0.66890997 -1.0634462  -0.135912    1.6919036  -1.3641925  -0.5473399
  3.2557623  -0.75445604  3.3102245  -3.543526  ]"
Iggy Azalea;5yG7ZAZafVaAlMTeBybKAL;70;"[-1.5411586   0.741855    1.3516557  -0.9974685  -1.0552644  -2.1725273
 -0.47024712 -2.0755594  -1.5655899   1.3057733  -0.7124974  -0.05396466
 -0.5714718   2.5946965  -1.2305195  -2.3244452 ]"
Indila;0FEJqmeLRzsXj8hgcZaAyB;70;"[ 0.5013941  -0.78486556  0.1828908   0.37549895  0.4084362   0.63005996
  0.50894725  0.38056034 -0.1787982   0.16486493 -0.7587512  -0.79561245
 -0.20594461 -0.24553189 -0.33053073 -0.44894415]"
INXS;1eClJfHLoDI4rZe5HxzBFv;70;"[ 0.12246522  1.0452412  -2.8078163  -2.636905    0.87060285  3.4982033
 -0.41346347 -0.20835261  0.3130256  -1.7485019  -0.21315114  1.5638031
  1.6897676   2.654957    1.9990286   2.6070502 ]"
Ja Rule;1J2VVASYAamtQ3Bt8wGgA6;70;"[-1.8454493  -0.6139829  -0.47371572 -2.3321877  -0.5551311  -4.7907352
  0.9461768  -3.0834932   0.6988896   0.81170815 -0.9741232  -0.46006912
 -1.5745037   1.0634221   1.4182327   0.6465322 ]"
Jamie Foxx;7LnaAXbDVIL75IVPnndf7w;70;"[-2.5614576  -0.805028   -1.0060947  -2.0928655  -0.8848338  -4.738511
  0.63276255 -1.7643498   0.8336113   1.7891053  -1.6314815  -0.73861754
 -0.87958246  0.8645293   0.08318681 -1.0378056 ]"
Jaymes Young;6QrQ7OrISRYIfS5mtacaw2;70;"[ 1.6718211  -3.8372324   0.8644198   1.4456741  -1.6897717   0.15349294
  0.14485914  0.5156844   0.98061633  1.4010465  -1.5034742   0.04069875
 -0.17545748  1.1878904  -0.4779059  -2.3474674 ]"
Jenni Rivera;5c4wQaXkNDqSOTjqX4ExAu;70;"[-4.2036274e-01  2.1437101e+00  1.3432958e+00  1.0814558e+00
  6.9606173e-01  1.3643979e+00  4.4689813e+00  4.6270651e-01
 -3.3525646e-01  8.7791379e-04  2.3766346e+00 -2.1062381e+00
 -1.0387630e+00 -3.2886171e+00  1.2183517e+00  6.9457245e-01]"
JIN;5vV3bFXnN6D6N3Nj4xRvaV;70;[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
Joe Hisaishi;7nzSoJISlVJsn7O0yTeMOB;70;"[ 0.5270326  -0.12047738 -0.68847746  0.8744137   1.5472167   1.7442898
  0.37151602  0.33467138  0.9808889  -0.19189982 -0.7628215  -0.79052323
 -0.26697487 -0.9421477   0.8273409  -0.6195344 ]"
John Lennon;4x1nvY2FN8jxqAFA0DA02H;70;"[-0.3673761   1.4530106  -1.4567089  -2.32789    -0.7406869   3.3587916
 -2.4754636   1.5745265   0.595293   -0.4891488  -0.33195397  1.7753427
 -0.31296748  0.7698666   4.2432175   0.44109145]"
Kidd Keo;0VZrPa7mWAYXH4CwmYk8Km;70;"[ 0.11310504 -0.03992905  0.21269022  0.02169571  0.38247898  0.11317988
  0.9843008   0.26134366 -0.02304094  0.010008    0.1260903  -0.40487882
 -0.01303385 -0.4303693  -0.2386739   0.23170732]"
Kodaline;4BxCuXFJrSWGi1KHcVqaU4;70;"[ 2.2814953  -2.1975598   0.11512811  0.34366423 -1.7998984   1.3331138
 -2.550311    0.3853184   1.1092213   2.4030726  -0.65178835 -1.786595
 -0.01552982  0.6998323   0.3947438  -2.691923  ]"
Koe Wetzel;1Tie3AZgLQZqYEp8Fv4zOZ;70;"[ 1.0447295   1.1621716  -0.46425053  0.25714174  0.04008221  0.07042708
 -0.07063766  0.06745911  0.15558048 -0.3127123   0.10231403 -0.04140075
 -0.21807247 -0.9272122  -0.09051839 -0.3168316 ]"
Kyla;77DAFfvm3O9zT5dIoG0eIO;70;"[ 0.15989839 -0.06550817  0.1051194   0.24837385  0.21441863  0.00721895
  0.5903291   0.10885435  0.14896664 -0.3099863  -0.17665908 -0.26432672
 -0.33274058 -0.3703684  -0.30364242 -0.14020945]"
Larry June;1grN0519h2zYqpRtYbDZAl;70;"[-0.47591922 -0.28993347  0.04119281  0.07337242 -0.1255382  -0.8650643
  0.7488527   0.23018941  0.565684   -1.0788974   0.04516136 -0.74098206
 -0.5869576  -0.35782096 -0.4364815   0.1014325 ]"
Lasso;3SCOuAxngTC1yGjKMcIPEd;70;"[ 0.059163    0.3411483   0.41994748  0.02928555  0.09179489  0.2502497
  1.0980178   0.37802055 -0.08894752  0.15995574 -0.12021339 -0.3744519
  0.30701265 -0.52083546  0.03016046  0.17653653]"
Lenny Kravitz;5gznATMVO85ZcLTkE9ULU7;70;"[ 1.0307819  -0.13536648 -1.3045995  -1.9419107   1.0376245   0.4710619
 -1.004154   -0.5704019   0.28350124  0.9856801   1.2592804   1.4355123
  0.41126826  3.2419918   2.3788455   2.9493794 ]"
Leo Dan;6qhOH2mrlqUDod9sWA5kR2;70;"[-0.33682525  1.3162719   0.686371   -0.14420816  0.98878706  0.91379553
  3.1934538   0.43295735 -0.34262022  0.40206423  0.8926193  -1.3984243
  0.10587855 -2.5275621   0.28079665  1.4959068 ]"
Lil Skies;7d3WFRME3vBY2cgoP38RDo;70;"[-5.0549096e-01  1.1666529e-01  1.3568424e-06  2.0351456e-01
 -9.8436169e-02 -6.1347491e-01  6.3635284e-01  6.6836715e-01
  5.9360862e-01 -1.3358181e+00  3.8933095e-01 -6.7253703e-01
 -2.6913348e-01 -7.4251825e-01 -2.5741252e-01 -1.2557438e-01]"
Los Invasores De Nuevo León;5CGtBYmVPeLhI1kM2Fn9Gv;70;"[-0.29896     1.6268319   1.3233691   1.3188648   1.2535163   0.62431705
  4.333159    0.447403   -0.02190782 -0.7822973   1.9040997  -2.1290846
 -1.2623616  -3.0799098   0.34786642  1.0182667 ]"
Louis Armstrong;19eLuQmk9aCobbVDHc6eek;70;"[-1.0752721   1.272568    0.04468548 -2.6318965   0.04458319  3.6389995
 -3.5915027   0.609       0.66546583 -0.8272011  -2.0979671   0.5261149
 -0.46632308 -0.47920033  4.251694   -0.55385405]"
Louis Tomlinson;57WHJIHrjOE3iAxpihhMnp;70;"[ 0.9461282 -1.1015785  1.6480953  0.5047191 -2.9819288 -1.5460312
  1.3166852  0.70723   -1.0537212 -1.5358801  0.0055868  1.3360128
  2.291679   0.9039866 -0.5008046 -1.8864902]"
Lucenzo;5bv5RplEOwdCvhq0EILh9E;70;"[-0.35169944  0.15557344  2.4758275  -0.23678496 -0.18983713  0.25033903
  3.4007213   0.7901621  -0.78320426  1.6712296   0.07834024 -0.84411186
  1.4196026  -1.5049181  -1.7261184   1.1380554 ]"
Mabel;1MIVXf74SZHmTIp4V4paH4;70;"[ 0.12680507 -1.026649    0.35389906  0.5028474  -0.519045   -0.11846578
  0.9809808   0.4342933   0.5187826  -0.6737115  -0.32879052 -0.40215084
 -0.2348424  -0.28738537 -0.2597375  -0.26398996]"
Madlib;5LhTec3c7dcqBvpLRWbMcf;70;"[-0.01375444 -0.64805466 -0.40660852 -0.03188493  0.5622802   0.40959546
  0.42737994  0.01840115  0.5525612  -0.8490168  -0.04023593 -0.95244515
 -1.1700754  -0.4594734  -0.05840875  0.6290765 ]"
Marilyn Manson;2VYQTNDsvvKN9wmU5W7xpj;70;"[ 1.1782962   0.33865386 -2.1704018   1.335131    3.857794   -0.56532013
 -0.64398044  0.41808093  0.7756958   1.3045362   4.0573344   0.56593496
 -1.1203712   3.974013    1.1859926   1.774095  ]"
MAX;1bqxdqvUtPWZri43cKHac8;70;"[ 0.83322865 -0.99972343  2.0052567   1.300026   -2.2649183  -2.0881379
 -0.18007214  0.28273574  0.25268248  0.09749623 -0.8745615   1.0350869
  0.66746014  1.0852106   0.29882637 -2.2203047 ]"
Mike Posner;2KsP6tYLJlTBvSUxnwlVWa;70;"[-0.62783486 -0.6408155   1.678808   -0.59453905 -1.3115841  -2.5922558
 -0.73670566 -0.8194692  -1.7017934   0.8936004  -1.1855313   2.187532
 -0.28401822  2.629507   -0.48580357 -2.081235  ]"
MØ;0bdfiayQAKewqEvaU6rXCv;70;"[ 0.7085183  -2.3165648   2.120686    0.88652074 -1.6070486  -1.0385348
  0.5246795  -0.40325767 -1.0579175  -0.61344934 -1.5033841   1.9782542
 -0.15549739  1.9974793  -0.46605805 -1.8058208 ]"
Moby;3OsRAKCvk37zwYcnzRf5XF;70;"[ 0.6907447  -1.1769351  -0.05391876 -0.05380211  1.4848937   1.939029
 -1.1035284  -0.17128533 -0.2070826   0.66597724 -1.6302636  -0.1852449
 -1.3400133   1.9110764   0.04610677  0.97554034]"
Motionless In White;6MwPCCR936cYfM1dLsGVnl;70;"[ 1.0241323   0.485625   -1.6367781   1.7222776   3.2055326  -1.5952041
  0.38874605  0.23835948  0.9684941   1.5093815   3.553855   -0.49180344
 -0.22569016  1.5151384   0.21665747 -0.40708888]"
Night Lovell;2y246nnP9pQT0E6v3ZMMOO;70;"[-1.351721   -0.9991769   0.42064774  0.43645987 -0.68191725 -2.190686
  0.36344633  1.2516699   1.5516344  -2.9681125   1.2233188  -0.86835515
 -1.1764076  -0.6552467  -1.9177387  -0.35219327]"
Nile Rodgers;3yDIp0kaq9EFKe07X1X2rz;70;"[ 0.16366816 -0.21246918  0.36158887  0.15621477  0.33635575  0.29698035
  0.556053    0.10953767  0.01108467  0.1130404  -0.2228913  -0.39713272
 -0.16908635 -0.05794986 -0.06900322  0.02426858]"
Old Dominion;6y8XlgIV8BLlIg1tT1R10i;70;"[ 5.88412     5.9772506   0.60109544  0.5903883  -3.4214196  -2.5216513
 -3.7881193  -3.5042338  -0.7884167  -0.43412188  0.2705816   2.4648073
 -0.6114748  -0.993235   -3.3044546  -2.1353202 ]"
Owl City;07QEuhtrNmmZ0zEcqE9SF6;70;"[-0.46812636 -0.30851915 -0.06889158 -1.6528817   0.64333904 -1.8720467
 -2.1279867  -0.5024142  -1.7754602   2.037926   -0.9336473   0.419095
  1.3493004   1.464158    0.48266214 -2.9421356 ]"
Paloma Faith;4fwuXg6XQHfdlOdmw36OHa;70;"[ 0.7828709  -0.8912811  -0.05393138  0.0391419  -0.02632217  0.92055815
 -0.15414467 -0.02376276 -0.11769737  0.6796368  -0.9767795  -0.42288777
 -0.01717991  0.56617314  0.5080143  -0.64465344]"
Pantera;14pVkFUHDL207LzLHtSA18;70;"[ 0.9600644   2.123386   -2.6133242   1.6920834   4.2237763  -0.5950111
 -0.32352015  1.0220821   1.1607461   0.7763222   4.7790613   0.55651045
 -0.8909301   3.1541448   0.7789587   1.8526155 ]"
Pepe Aguilar;03Yb3iBy9GCifXiATEFcit;70;"[-0.47052193  2.5213223   1.7463222   0.3120427   1.2871523   1.9651942
  5.38596     0.46133596 -0.833065    1.3878545   1.9130992  -2.327659
 -0.35222232 -3.5160303   1.2083348   1.5047325 ]"
PnB Rock;21WS9wngs9AqFckK7yYJPM;70;"[-1.7566754  -1.7965978   0.7242115  -0.15443523 -2.9416075  -4.931136
 -0.54901373  1.4093934   2.582795   -2.6204164   1.4631888  -0.61583287
  1.2681458   0.30629164 -1.9373865  -2.0543835 ]"
Pouya;4nXOZlYoAD67hF9aUEncMY;70;"[-1.1927694  -1.3658826   0.21433808  0.63507265 -0.831518   -1.9851003
  0.9865672   1.3196393   1.5037452  -3.018463    1.260424   -1.6306126
 -1.1365191  -0.92099243 -1.6452565  -0.38419917]"
Project Pat;08Ld63UgKrJ0nZnCkzHtzc;70;"[-1.4850352   0.00676557  0.49060053 -0.7409705   0.07016853 -2.8767767
  0.5566068  -0.34254867  0.63348734 -1.2015322   0.44752648 -0.91075295
 -1.2008771  -0.2904612  -0.26830187  0.92718834]"
Queens of the Stone Age;4pejUc4iciQfgdX6OKulQn;70;"[ 1.519341   -2.1307411  -2.261531   -0.02179901  3.499671    1.5202241
 -1.0585164   0.22102657  0.14076178  1.1969873   2.785432    0.40022784
 -1.9328946   3.272305    0.23290698  1.7724626 ]"
R. D. Burman;2JSYASbWU5Y0fVpts3Eq7g;70;"[ 1.5906316   0.78483164 -1.7356083   1.3958976   4.1869345   0.15766636
  1.8841691   1.2768301  -1.5622065  -2.0952854  -1.9771068  -2.0280876
  0.11133849 -2.6012042   0.45349276  1.0471028 ]"
Raekwon;2yQf6b8hxahZaT5dHlWaB1;70;"[-1.3834889  -1.0249022   0.22560976 -0.6297375   0.78770363 -2.2951736
 -0.30161208 -0.8906217   0.9207242  -2.1935716   0.7107466  -2.1351726
 -2.7498503   0.61236954 -0.46743333  1.752925  ]"
Rich Chigga;2IDLDx25HU1nQMKde4n61a;70;"[-1.8819859  -1.6690985   0.35220057  0.25438213 -1.3152058  -2.8935602
 -0.15534116  2.16479     1.5645834  -3.6417184   1.944505   -1.0904462
 -0.35197175 -0.1591141  -2.0815833  -1.0105504 ]"
Rich The Kid;1pPmIToKXyGdsCF6LmqLmI;70;"[-1.9477644  -2.2150416   0.43544587 -0.24409188 -1.5973766  -3.1079218
  0.4199987   1.732943    2.2325017  -3.7606285   1.6998678  -1.6181082
 -0.24011582 -1.5735769  -2.240588   -0.964963  ]"
Roberto Carlos;7fAKtXSdNInWAIf0jVUz65;70;"[ 0.04008589  1.5547357   0.8274901  -0.5034088   1.0019062   1.5961716
  3.3091779   0.73627084 -0.4045525   1.3100439   0.94232774 -1.7736872
  0.75646347 -2.7306118   0.81763506  1.8369938 ]"
Rocío Dúrcal;2uyweLa0mvPZH6eRzDddeB;70;"[-0.25261477  2.2617466   1.3511789   0.20655175  1.0054783   1.3093765
  4.8737936   0.6710222  -0.2632471   1.0549985   1.7924104  -1.9578887
  0.43190578 -3.6254911   1.0202821   1.714792  ]"
Rvssian;1fctva4kpRbg2k3v7kwRuS;70;"[-0.59229255  0.32920554  2.4480057  -0.33718324 -0.84861255 -0.48469368
  5.0410986   1.3598849  -0.26545036  1.2894261   0.8757329  -1.451174
  1.5733202  -2.7958503  -1.8812712   1.5856079 ]"
S. Janaki;5Xpg6PBSUOoho2lI9qLjiu;70;"[ 0.85749835  0.76771134 -0.9220583   0.94706947  2.9342897   0.13635522
  1.5504969   0.8903648  -0.59456664 -1.5126524  -0.99911934 -1.6252596
 -0.06191492 -2.0159905   0.11875428  0.8339564 ]"
SAINt JHN;0H39MdGGX6dbnnQPt6NQkZ;70;"[-0.64397866 -1.3120316  -0.21291839  0.72711176 -1.5706302  -1.9242057
  1.1767663   1.2922143   1.6989495  -2.8919363   1.2729133  -0.8055924
 -0.6775677  -1.0908146  -1.6336995  -0.64173347]"
Sasha Sloan;4xnihxcoXWK3UqryOSnbw5;70;"[ 0.36403257 -0.3858749   0.14962739  0.12639233 -0.00062769  0.38575333
  0.5371939   0.29839456  0.10115996  0.09905844 -0.12490035 -0.24315587
 -0.10253496 -0.40516123 -0.04901067 -0.09030636]"
Sean Kingston;6S0dmVVn4udvppDhZIWxCr;70;"[-1.7262086  -0.47486877 -0.47595286 -2.7167628  -0.48181292 -4.8825583
 -0.85359204 -0.4934597  -1.5568646   1.9068152  -1.0059675   1.0009073
  0.06821587  0.4274272  -0.44116548 -1.9803958 ]"
Seether;6B5c4sch27tWHAGdarpPaW;70;"[ 2.102643    1.2723416  -2.533404    1.2994419   3.3159533  -2.0556293
 -2.0082357  -0.1752954   1.3861706   2.6905572   4.48973     1.1105475
 -0.5332277   3.8033159   1.1572294   0.45409665]"
Selena Gomez & The Scene;6dJeKm76NjfXBNTpHmOhfO;70;"[-0.30270132  0.7105715  -0.8828169  -1.9380339  -1.4791181  -2.4386733
 -0.21388325 -0.40908355 -3.2168252   1.6927906  -1.1214331  -0.6518762
  1.0742648   0.8285775   1.0107284  -2.7590094 ]"
Shakewell;1w7GLktHE8w0aEhhaZ0QKB;70;"[-0.43708953 -0.15701194  0.07579623  0.169918    0.02617242 -0.82789946
  0.6373708   0.58481467  0.6223082  -1.0858206   0.54771864 -0.5389884
 -0.5606883  -0.5171788  -0.2968336   0.11944138]"
Shankar-Ehsaan-Loy;0L5GV6LN8SWWUWIdBbTLTZ;70;"[ 1.988747    0.9261482  -2.0503683   2.1537442   5.2931027  -1.4515857
  2.0964594   1.9020226  -2.6527224  -3.1646917  -3.68477    -3.0104692
  0.95807076 -4.184423   -0.9412223  -0.14020398]"
Sheila On 7;6q87vizIEdEN4NvlR6mjfT;70;"[ 0.6432856   0.03825733  0.16431491  0.6460566   0.46171048  0.47032782
  0.80143464  0.2588082   0.3078165   0.37722477 -0.25152168 -0.32006887
  0.18400355 -0.33300966  0.4640182  -0.36843938]"
Shweta Mohan;1rdQOMFFtoskDXXUVjiGo9;70;"[ 0.69773     0.5274988  -0.44418588  0.686621    1.6263278   0.20962186
  0.95794386  0.592461   -0.35269722 -0.7327574  -0.67369956 -0.7213585
 -0.0579653  -1.1093485   0.22305444  0.29347384]"
Smino;1ybINI1qPiFbwDXamRtwxD;70;"[-0.25970924 -3.0158787  -0.79799324 -0.121838   -2.5491674  -1.2462463
  0.9590946  -0.10310061  2.2531784  -2.919174   -0.33853257 -1.1233765
 -1.8628584  -0.85646534 -0.90295225 -0.7952885 ]"
Sorriso Maroto;1fUSLFr4WUBx7joEcGwpvG;70;"[ 0.15228063  0.90642226  0.33618262  0.13110927  0.74933994  0.94167084
  2.2542725   0.6982594  -0.10362258  0.3689937   0.29482892 -1.1027415
  0.3020658  -1.6160716   0.20163248  1.1205046 ]"
Super Simple Songs;7CdGfkCRgPhElnqy3HPJ4a;70;"[-0.05671997  0.1988242   0.04345313  0.05388596  0.3945575  -0.07975555
  0.46970102  0.14988111  0.12034715  0.08644929 -0.04904711 -0.32200477
  0.306964   -0.14604624  0.15665597 -0.23942801]"
Supertramp;3JsMj0DEzyWc0VDlHuy9Bx;70;"[-0.31734493  1.664166   -2.4529324  -2.6663191  -0.34379616  3.4834583
 -1.9408327   2.3975382  -0.46536788 -0.95158607  0.15446256  2.6326368
 -0.91910815  2.2190382   3.081367    2.2204492 ]"
Surf Curse;1gl0S9pS0Zw0qfa14rDD3D;70;"[ 0.83788407 -1.5003647  -0.38913903  0.31519127  0.5498899   1.022981
  0.21442336  0.42941317  0.28820708 -0.31555292  0.23080498 -0.38475335
 -0.9815749  -0.44730324 -0.59268886 -0.0846896 ]"
T3R Elemento;34nbQa7Hug9DYkRJpfKNFv;70;"[-0.3316732   1.8035715   0.66036904  0.84031475  0.78151816  0.15382259
  3.3473125   0.27488774  0.14340846 -0.6703689   1.877579   -1.7262444
 -1.2930312  -2.5551865   0.89173084  0.43556026]"
Taio Cruz;6MF9fzBmfXghAz953czmBC;70;"[-1.8058134   0.24263881 -0.32403794 -2.6235135  -0.39762092 -3.4066756
 -0.9256876   0.22786552 -3.213918    2.014581   -1.8991731   0.5538255
  0.39474708  1.2383759  -0.34576675 -1.9170151 ]"
Talking Heads;2x9SpqnPi8rlE9pjHBwmSC;70;"[-0.47421294 -0.6717514  -2.5500586  -3.6493127   0.5972344   4.0339003
 -2.31665     0.7549017  -0.12301503 -1.4547621  -0.13329591  1.6620575
 -0.35850635  2.5337567   0.8330181   2.198343  ]"
Tech N9ne;6UBA15slIuadJ8h2lPRPos;70;"[-2.7241619   0.24016888  1.1807919  -0.5497452   0.16221474 -4.1894364
 -1.2469786  -0.42960563  0.79833955 -0.5171302   1.9372766  -0.19217575
 -1.5554245   1.6249628  -1.8552873  -1.0289361 ]"
Tedua;1AgAVqo74e2q4FVvg0xpT7;70;"[ 0.10626063 -0.10354467  0.29955623  0.2782437   0.20315771 -0.01240015
  0.60188484  0.19329017  0.01586362 -0.2922097  -0.14596887 -0.34247848
 -0.23533063 -0.39264992 -0.272101   -0.00209881]"
Thalía;23wEWD21D4TPYiJugoXmYb;70;"[-0.70721     1.6845438   3.0748963  -0.93743783 -0.24700297  0.98149616
  5.639681    0.4995624  -0.5518653   2.5060728   0.8517887  -1.550487
  1.7572653  -2.8596206  -0.38916457  2.6968374 ]"
The Pussycat Dolls;6wPhSqRtPu1UhRCDX5yaDJ;70;"[-1.5235221  -0.5776064  -1.6826348  -3.3021917  -0.63260514 -4.61613
 -0.11399405 -1.5713654  -1.6655892   1.858046   -1.7133281   0.7957553
  0.01919177  0.5735419   0.8848465  -1.8429503 ]"
Tion Wayne;7b79bQFziJFedJb75k6hFt;70;"[-0.08948397 -0.2701323   0.11630196  0.02977826  0.04438145 -0.08673763
  0.7055374   0.22599071  0.2184792  -0.3934232   0.00208231 -0.49027225
 -0.13744041 -0.33926815 -0.20149049 -0.12092951]"
Tracy Chapman;7oPgCQqMMXEXrNau5vxYZP;70;"[ 1.5118008  -0.68646485 -0.9297108  -1.8144705  -0.46778554  0.7398914
 -3.3833709  -0.05897123  1.055037    0.93396515 -0.684312    0.5978582
  0.0716528   1.3746108   2.6677558   0.53025156]"
Travis Barker;4exLIFE8sISLr28sqG1qNX;70;"[-1.2370495   0.11426937  0.65477735  0.03516625  0.9458174  -1.8098363
  0.13527974 -0.50743717  0.29254767 -0.45836413  0.54627377 -0.3234862
 -0.9254021   1.1928897  -0.8180818   0.11290286]"
Trey Songz;2iojnBLj0qIMiKPvVhLnsH;70;"[-2.2941537  -0.97356415 -0.07069891 -1.5877882  -2.965267   -4.987015
 -0.42193288 -1.0914092   0.71389836  0.93080986 -0.7931938   0.4287653
 -1.0182264   1.8907663  -1.0143127  -2.2976475 ]"
Turma do Pagode;5JG9GISYjRLQUJMH2C6iJ5;70;"[ 0.22887573  0.8232767   0.406164    0.5142707   1.202518    0.9956818
  2.4349742   0.86895376 -0.01928093  0.4144533   0.43516615 -1.0079008
  0.18305816 -1.8944743   0.50771755  1.0878247 ]"
Vince Staples;68kEuyFKyqrdQQLLsmiatm;70;"[-2.4131465  -2.5615766   0.07947861 -0.35956717 -1.1122179  -3.0153737
 -0.93876004  1.2642517   2.0468137  -3.3345761   0.7787091  -1.9250486
 -1.3712445   0.42048824 -2.4247332  -0.73779964]"
Virlan Garcia;0vjeBgTzYTwmYoVySJzXGD;70;"[-0.48778862  2.0311356   0.84470856  1.095474    0.9504205   0.5307942
  4.447083    0.29587162  0.35559866 -1.3046039   2.6084301  -2.0558472
 -1.597408   -3.6265345   1.1716945   0.3370611 ]"
Wale;67nwj3Y5sZQLl72VNUHEYE;70;"[-2.245829   -1.6062267   0.8512698  -0.7397547  -2.591259   -4.5194273
 -0.6191667  -0.0851832   2.0047953  -0.88398504 -0.4795642  -0.19197254
 -0.53921527  1.3481208  -1.677056   -1.2407193 ]"
Westlife;5Z1CCuBsyhEHngq3U5IraY;70;"[ 0.6143135   0.9543913  -0.7992523  -0.8412626   0.33725423  0.37166083
 -0.25354207 -0.70040363  0.541045    0.88346916 -1.0029502  -0.597377
  0.85326374 -0.55644035  2.4048948  -0.4526927 ]"
Why Don't We;2jnIB6XdLvnJUeNTy5A0J2;70;"[ 0.5077675  -0.8413911   0.7746025   0.69608563 -1.0472193  -1.0229307
  0.8207959   0.7281586  -0.31378123 -0.67514706 -0.07418711  0.5765117
  1.261668    0.26043668 -0.41094154 -1.8127989 ]"
Wu-Tang Clan;34EP7KEpOjXcM2TCat1ISk;70;"[-1.3662112  -2.2192748   0.5947331  -1.3560475   1.0450518  -2.6787205
 -1.2508578  -1.7772163   0.7027217  -2.6611786   0.48323676 -2.6104047
 -3.4637024   1.5265404   0.9487242   2.3378544 ]"
Young Cister;0Yg29FX1M4ayqjXs0ttZFq;70;"[-0.0136021  -0.07542433  0.42154762  0.08055826  0.13899808  0.07890987
  0.8533279   0.3071458   0.10578652  0.19529916  0.01290896 -0.30877376
  0.16004969 -0.4149086  -0.3088475  -0.05940066]"
YUNGBLUD;6Ad91Jof8Niiw0lGLLi3NW;70;"[ 0.29152438  0.11888427 -0.09561276 -0.06256889  0.5215914   0.27912742
  0.4093976   0.30460387 -0.01623606 -0.00247971  0.11925667  0.14019987
  0.16261165  0.16194479  0.13316032  0.15388703]"
Abhijeet;2ZRrPOjBIWoKK5rHedLijj;69;"[ 0.73622245  0.62700033 -1.0060741   0.98132753  3.0976808  -0.42532852
  1.9643584   1.0214484  -0.8086671  -1.7043926  -1.3617204  -1.5059341
  0.09973826 -2.0443542  -0.03546455  0.758891  ]"
